time,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,dew_point_2m_max,dew_point_2m_min,city,latitude,longitude
2022-01-04,17.3,8.6,83,62,26.2,11.5,2.7,Dammam,26.3927,49.9777
2022-01-05,15.7,7.3,80,50,24.5,6.9,3.2,Dammam,26.3927,49.9777
2022-01-06,16.5,8.7,83,56,28.6,9.7,5.1,Dammam,26.3927,49.9777
2022-01-07,18.0,8.1,91,64,18.7,11.7,5.6,Dammam,26.3927,49.9777
2022-01-08,19.0,8.1,97,54,14.2,11.5,6.5,Dammam,26.3927,49.9777
2022-01-09,19.1,8.1,96,52,13.0,11.9,7.5,Dammam,26.3927,49.9777
2022-01-10,20.4,7.2,100,45,13.2,11.9,7.2,Dammam,26.3927,49.9777
2022-01-11,21.6,10.3,96,37,15.5,12.5,6.0,Dammam,26.3927,49.9777
2022-01-12,24.5,11.4,94,31,12.4,13.5,6.4,Dammam,26.3927,49.9777
2022-01-13,26.2,11.1,97,28,22.6,13.2,6.5,Dammam,26.3927,49.9777
2022-01-14,25.2,15.9,80,30,25.0,16.4,5.1,Dammam,26.3927,49.9777
2022-01-15,23.1,15.0,94,33,26.4,15.0,5.4,Dammam,26.3927,49.9777
2022-01-16,21.1,15.2,94,69,15.0,15.7,13.0,Dammam,26.3927,49.9777
2022-01-17,23.3,13.5,96,54,11.8,15.6,12.8,Dammam,26.3927,49.9777
2022-01-18,18.9,9.9,88,70,37.5,15.9,4.8,Dammam,26.3927,49.9777
2022-01-19,17.4,10.1,87,57,24.8,9.8,4.7,Dammam,26.3927,49.9777
2022-01-20,19.0,9.9,83,32,36.2,9.3,1.8,Dammam,26.3927,49.9777
2022-01-21,11.9,5.4,48,36,39.9,-0.4,-6.8,Dammam,26.3927,49.9777
2022-01-22,14.1,5.1,60,33,30.2,0.2,-5.3,Dammam,26.3927,49.9777
2022-01-23,17.8,5.5,80,30,16.8,8.0,-3.2,Dammam,26.3927,49.9777
2022-01-24,23.1,5.1,88,12,15.0,8.4,-8.9,Dammam,26.3927,49.9777
2022-01-25,22.6,10.4,100,34,20.0,14.6,-3.2,Dammam,26.3927,49.9777
2022-01-26,25.0,9.6,100,28,21.7,13.7,5.3,Dammam,26.3927,49.9777
2022-01-27,30.0,15.3,69,11,40.4,10.3,-3.7,Dammam,26.3927,49.9777
2022-01-28,18.6,11.2,60,37,30.1,6.3,0.7,Dammam,26.3927,49.9777
2022-01-29,18.9,10.6,77,41,24.5,8.0,3.2,Dammam,26.3927,49.9777
2022-01-30,20.6,9.7,83,40,22.7,9.0,6.1,Dammam,26.3927,49.9777
2022-01-31,21.9,11.3,82,37,18.3,11.5,5.9,Dammam,26.3927,49.9777
2022-02-01,25.2,12.1,89,24,33.1,11.5,2.9,Dammam,26.3927,49.9777
2022-02-02,20.3,9.5,91,44,27.7,10.4,7.4,Dammam,26.3927,49.9777
2022-02-03,22.0,9.2,96,47,15.0,14.2,7.7,Dammam,26.3927,49.9777
2022-02-04,28.6,11.8,98,17,27.0,12.9,0.9,Dammam,26.3927,49.9777
2022-02-05,22.8,12.3,81,29,40.2,16.5,0.6,Dammam,26.3927,49.9777
2022-02-06,20.3,11.3,71,27,29.5,7.5,0.1,Dammam,26.3927,49.9777
2022-02-07,20.8,10.4,71,22,31.9,6.7,-1.5,Dammam,26.3927,49.9777
2022-02-08,21.6,11.1,71,25,32.4,7.3,0.6,Dammam,26.3927,49.9777
2022-02-09,22.2,10.3,91,33,19.8,10.6,5.1,Dammam,26.3927,49.9777
2022-02-10,22.8,8.0,96,31,20.8,12.7,4.6,Dammam,26.3927,49.9777
2022-02-11,26.1,14.3,95,28,22.2,14.0,5.2,Dammam,26.3927,49.9777
2022-02-12,21.4,11.3,91,41,36.2,13.5,2.6,Dammam,26.3927,49.9777
2022-02-13,21.9,11.2,65,30,29.8,7.9,-0.1,Dammam,26.3927,49.9777
2022-02-14,24.5,11.2,96,23,19.3,13.6,-0.1,Dammam,26.3927,49.9777
2022-02-15,25.1,9.4,95,12,17.3,12.6,-6.5,Dammam,26.3927,49.9777
2022-02-16,24.9,7.5,93,11,19.8,9.1,-7.4,Dammam,26.3927,49.9777
2022-02-17,22.8,10.7,78,30,28.8,9.2,2.5,Dammam,26.3927,49.9777
2022-02-18,23.1,12.3,82,28,18.9,12.2,3.7,Dammam,26.3927,49.9777
2022-02-19,28.7,14.4,90,21,31.1,13.4,4.0,Dammam,26.3927,49.9777
2022-02-20,30.0,18.0,62,15,37.4,11.9,0.2,Dammam,26.3927,49.9777
2022-02-21,23.8,13.2,86,28,36.0,12.0,2.5,Dammam,26.3927,49.9777
2022-02-22,24.6,12.6,84,27,26.3,11.7,4.5,Dammam,26.3927,49.9777
2022-02-23,25.3,11.2,90,24,20.1,13.4,3.4,Dammam,26.3927,49.9777
2022-02-24,26.9,10.1,90,20,14.5,12.6,1.8,Dammam,26.3927,49.9777
2022-02-25,28.1,13.1,94,19,24.6,12.9,2.5,Dammam,26.3927,49.9777
2022-02-26,29.9,15.3,87,21,23.2,17.1,5.5,Dammam,26.3927,49.9777
2022-02-27,25.4,15.1,75,27,31.8,14.2,3.8,Dammam,26.3927,49.9777
2022-02-28,25.3,13.9,74,24,26.7,11.3,3.3,Dammam,26.3927,49.9777
2022-03-01,25.9,12.4,72,23,23.4,9.8,2.6,Dammam,26.3927,49.9777
2022-03-02,27.3,11.4,86,19,21.7,12.8,0.8,Dammam,26.3927,49.9777
2022-03-03,31.8,14.2,79,16,26.8,11.9,2.9,Dammam,26.3927,49.9777
2022-03-04,34.8,18.3,81,7,34.3,15.9,-6.3,Dammam,26.3927,49.9777
2022-03-05,23.6,14.1,82,46,24.6,14.5,11.1,Dammam,26.3927,49.9777
2022-03-06,24.9,13.0,85,27,16.4,14.9,4.5,Dammam,26.3927,49.9777
2022-03-07,34.8,18.0,61,16,29.8,10.9,2.2,Dammam,26.3927,49.9777
2022-03-08,27.5,17.8,73,26,30.2,15.4,5.9,Dammam,26.3927,49.9777
2022-03-09,30.8,17.1,75,17,14.8,14.6,3.0,Dammam,26.3927,49.9777
2022-03-10,35.1,20.5,70,16,30.1,15.1,5.6,Dammam,26.3927,49.9777
2022-03-11,40.7,21.2,67,7,34.8,15.2,-1.5,Dammam,26.3927,49.9777
2022-03-12,26.9,17.7,76,34,29.3,13.8,8.6,Dammam,26.3927,49.9777
2022-03-13,27.7,16.3,91,41,24.1,15.3,12.1,Dammam,26.3927,49.9777
2022-03-14,28.4,16.6,92,39,17.8,18.3,12.1,Dammam,26.3927,49.9777
2022-03-15,33.2,17.0,97,25,24.1,18.6,9.9,Dammam,26.3927,49.9777
2022-03-16,22.6,16.0,63,36,45.6,12.5,3.3,Dammam,26.3927,49.9777
2022-03-17,18.7,12.2,52,24,43.1,5.1,-7.5,Dammam,26.3927,49.9777
2022-03-18,21.5,11.0,59,19,30.7,3.4,-10.4,Dammam,26.3927,49.9777
2022-03-19,25.2,10.3,60,11,27.6,4.5,-7.5,Dammam,26.3927,49.9777
2022-03-20,30.2,10.5,53,7,24.1,8.6,-10.0,Dammam,26.3927,49.9777
2022-03-21,28.9,13.0,73,10,19.5,13.0,-6.3,Dammam,26.3927,49.9777
2022-03-22,32.5,13.6,80,10,21.9,12.2,-2.4,Dammam,26.3927,49.9777
2022-03-23,35.4,18.6,55,8,22.1,10.5,-3.5,Dammam,26.3927,49.9777
2022-03-24,39.1,19.1,55,7,29.2,12.5,-2.1,Dammam,26.3927,49.9777
2022-03-25,25.8,18.1,56,21,34.3,11.5,2.1,Dammam,26.3927,49.9777
2022-03-26,25.6,17.4,55,17,38.9,9.5,-1.2,Dammam,26.3927,49.9777
2022-03-27,22.9,16.0,54,28,37.4,7.5,1.7,Dammam,26.3927,49.9777
2022-03-28,24.2,14.3,52,17,41.1,6.8,-2.5,Dammam,26.3927,49.9777
2022-03-29,25.4,15.5,43,16,34.7,4.0,-2.3,Dammam,26.3927,49.9777
2022-03-30,28.5,15.0,58,15,25.3,9.1,-2.9,Dammam,26.3927,49.9777
2022-03-31,32.6,13.2,59,6,16.4,8.8,-9.7,Dammam,26.3927,49.9777
2022-04-01,36.5,15.7,48,7,18.6,11.2,-6.5,Dammam,26.3927,49.9777
2022-04-02,34.5,19.7,46,13,24.5,9.7,-0.9,Dammam,26.3927,49.9777
2022-04-03,34.9,17.1,63,7,23.8,10.4,-5.5,Dammam,26.3927,49.9777
2022-04-04,35.7,15.5,65,9,20.6,13.6,-2.9,Dammam,26.3927,49.9777
2022-04-05,36.0,18.2,62,9,22.4,15.4,-2.0,Dammam,26.3927,49.9777
2022-04-06,34.5,18.6,74,14,19.7,15.3,3.0,Dammam,26.3927,49.9777
2022-04-07,40.5,20.3,59,6,25.2,12.8,-4.5,Dammam,26.3927,49.9777
2022-04-08,35.6,19.0,58,12,27.1,14.6,-5.2,Dammam,26.3927,49.9777
2022-04-09,36.9,17.2,54,7,23.0,12.7,-4.5,Dammam,26.3927,49.9777
2022-04-10,31.1,18.7,71,26,28.9,16.3,7.8,Dammam,26.3927,49.9777
2022-04-11,33.5,17.5,46,14,25.7,12.7,2.0,Dammam,26.3927,49.9777
2022-04-12,42.6,20.2,44,8,32.4,12.5,-2.6,Dammam,26.3927,49.9777
2022-04-13,37.2,24.6,63,16,29.2,17.6,7.1,Dammam,26.3927,49.9777
2022-04-14,34.2,24.9,60,22,26.3,17.2,8.9,Dammam,26.3927,49.9777
2022-04-15,32.8,24.2,61,31,17.4,17.1,10.8,Dammam,26.3927,49.9777
2022-04-16,34.7,23.4,56,24,22.1,16.4,11.0,Dammam,26.3927,49.9777
2022-04-17,31.6,20.0,45,20,30.7,12.1,-0.2,Dammam,26.3927,49.9777
2022-04-18,33.5,19.1,36,6,26.3,4.9,-8.7,Dammam,26.3927,49.9777
2022-04-19,34.6,16.2,73,6,21.4,14.8,-8.6,Dammam,26.3927,49.9777
2022-04-20,35.1,17.0,87,8,22.1,14.7,-4.0,Dammam,26.3927,49.9777
2022-04-21,38.0,21.7,65,8,19.6,14.9,-2.7,Dammam,26.3927,49.9777
2022-04-22,30.7,21.0,50,25,27.4,15.1,7.6,Dammam,26.3927,49.9777
2022-04-23,33.8,18.9,68,13,21.3,18.9,1.9,Dammam,26.3927,49.9777
2022-04-24,34.3,21.7,54,10,22.2,16.0,-1.3,Dammam,26.3927,49.9777
2022-04-25,32.7,23.9,63,19,30.7,17.1,1.5,Dammam,26.3927,49.9777
2022-04-26,35.1,23.2,73,20,22.3,18.3,8.5,Dammam,26.3927,49.9777
2022-04-27,35.0,22.6,64,24,22.8,16.9,10.6,Dammam,26.3927,49.9777
2022-04-28,34.9,24.4,73,22,28.5,19.2,10.2,Dammam,26.3927,49.9777
2022-04-29,32.0,19.9,87,26,42.4,18.7,10.2,Dammam,26.3927,49.9777
2022-04-30,33.6,19.2,91,29,21.0,20.5,12.9,Dammam,26.3927,49.9777
2022-05-01,36.9,20.7,92,22,25.2,20.0,11.5,Dammam,26.3927,49.9777
2022-05-02,34.7,22.1,84,18,31.7,19.7,6.2,Dammam,26.3927,49.9777
2022-05-03,35.4,22.7,47,17,30.9,12.7,5.4,Dammam,26.3927,49.9777
2022-05-04,39.2,21.0,51,10,18.9,15.3,2.5,Dammam,26.3927,49.9777
2022-05-05,43.0,25.1,55,9,23.3,16.3,2.6,Dammam,26.3927,49.9777
2022-05-06,38.3,28.2,59,24,41.5,20.5,13.1,Dammam,26.3927,49.9777
2022-05-07,38.4,24.9,67,18,28.6,20.5,9.6,Dammam,26.3927,49.9777
2022-05-08,32.2,23.7,47,22,37.4,14.4,7.6,Dammam,26.3927,49.9777
2022-05-09,33.7,23.1,51,11,36.3,15.7,-0.6,Dammam,26.3927,49.9777
2022-05-10,36.4,21.3,32,8,31.0,6.2,-3.3,Dammam,26.3927,49.9777
2022-05-11,39.0,20.4,50,6,26.9,16.6,-5.2,Dammam,26.3927,49.9777
2022-05-12,36.8,25.1,49,11,33.5,15.3,1.7,Dammam,26.3927,49.9777
2022-05-13,35.2,25.1,36,11,46.9,12.1,0.5,Dammam,26.3927,49.9777
2022-05-14,34.6,26.1,31,11,48.0,8.6,-2.3,Dammam,26.3927,49.9777
2022-05-15,35.5,20.5,57,20,31.5,14.9,8.7,Dammam,26.3927,49.9777
2022-05-16,42.6,19.4,59,4,21.3,12.1,-6.7,Dammam,26.3927,49.9777
2022-05-17,35.0,26.9,54,18,36.2,17.2,6.2,Dammam,26.3927,49.9777
2022-05-18,38.5,25.6,50,17,34.7,14.5,8.9,Dammam,26.3927,49.9777
2022-05-19,39.8,25.8,43,15,29.2,13.8,6.4,Dammam,26.3927,49.9777
2022-05-20,42.8,26.8,26,8,30.8,7.9,1.1,Dammam,26.3927,49.9777
2022-05-21,41.9,28.6,34,13,33.4,13.8,7.7,Dammam,26.3927,49.9777
2022-05-22,38.8,28.6,37,9,36.5,12.6,-0.4,Dammam,26.3927,49.9777
2022-05-23,45.9,29.1,45,4,31.0,17.9,-5.1,Dammam,26.3927,49.9777
2022-05-24,35.1,27.2,43,19,39.8,14.0,7.8,Dammam,26.3927,49.9777
2022-05-25,35.9,27.2,45,16,35.0,15.9,4.5,Dammam,26.3927,49.9777
2022-05-26,37.9,27.4,37,14,31.8,14.5,5.3,Dammam,26.3927,49.9777
2022-05-27,36.2,26.6,42,12,28.4,14.6,0.1,Dammam,26.3927,49.9777
2022-05-28,38.7,25.7,35,12,26.7,12.7,-1.5,Dammam,26.3927,49.9777
2022-05-29,39.9,26.5,37,9,26.7,13.7,0.5,Dammam,26.3927,49.9777
2022-05-30,43.1,25.9,18,5,29.6,6.0,-5.0,Dammam,26.3927,49.9777
2022-05-31,43.4,23.8,66,4,31.4,17.9,-6.3,Dammam,26.3927,49.9777
2022-06-01,40.9,24.2,78,9,17.6,20.1,1.3,Dammam,26.3927,49.9777
2022-06-02,41.4,23.0,73,12,17.8,18.0,5.5,Dammam,26.3927,49.9777
2022-06-03,43.7,23.0,69,6,26.8,17.6,-2.2,Dammam,26.3927,49.9777
2022-06-04,44.4,24.4,51,5,23.4,19.1,-3.5,Dammam,26.3927,49.9777
2022-06-05,42.0,25.0,41,8,19.4,14.4,-0.5,Dammam,26.3927,49.9777
2022-06-06,44.9,26.8,57,6,16.1,18.9,-1.7,Dammam,26.3927,49.9777
2022-06-07,45.9,26.2,68,7,19.8,20.4,0.6,Dammam,26.3927,49.9777
2022-06-08,47.6,26.5,79,5,25.6,23.3,-0.6,Dammam,26.3927,49.9777
2022-06-09,46.6,27.0,55,6,29.7,18.5,1.1,Dammam,26.3927,49.9777
2022-06-10,43.7,32.4,39,14,37.5,19.0,10.7,Dammam,26.3927,49.9777
2022-06-11,42.1,32.5,34,9,49.3,15.7,-0.1,Dammam,26.3927,49.9777
2022-06-12,42.9,27.8,40,9,33.2,18.3,2.5,Dammam,26.3927,49.9777
2022-06-13,42.3,24.7,90,13,21.8,24.3,8.2,Dammam,26.3927,49.9777
2022-06-14,40.8,23.4,96,19,19.6,23.5,12.1,Dammam,26.3927,49.9777
2022-06-15,44.8,25.0,64,10,22.2,20.1,4.5,Dammam,26.3927,49.9777
2022-06-16,42.1,30.0,53,14,34.6,20.6,7.5,Dammam,26.3927,49.9777
2022-06-17,42.8,28.2,35,8,34.4,15.2,0.7,Dammam,26.3927,49.9777
2022-06-18,40.9,24.8,91,13,26.5,24.6,-2.5,Dammam,26.3927,49.9777
2022-06-19,45.2,23.4,82,5,17.7,23.1,-4.2,Dammam,26.3927,49.9777
2022-06-20,46.0,27.6,71,13,19.1,24.7,10.7,Dammam,26.3927,49.9777
2022-06-21,48.1,29.7,37,6,29.7,16.4,0.5,Dammam,26.3927,49.9777
2022-06-22,45.5,29.4,54,12,21.0,21.2,8.5,Dammam,26.3927,49.9777
2022-06-23,39.0,27.8,69,29,29.0,24.9,15.1,Dammam,26.3927,49.9777
2022-06-24,40.8,27.7,88,19,18.8,25.6,12.1,Dammam,26.3927,49.9777
2022-06-25,44.4,28.5,46,13,23.5,19.6,9.3,Dammam,26.3927,49.9777
2022-06-26,47.3,29.6,44,7,33.4,19.1,3.7,Dammam,26.3927,49.9777
2022-06-27,39.6,31.6,46,18,37.8,20.2,7.9,Dammam,26.3927,49.9777
2022-06-28,41.0,30.3,33,13,38.9,14.9,7.4,Dammam,26.3927,49.9777
2022-06-29,42.3,30.7,42,11,27.8,17.0,0.2,Dammam,26.3927,49.9777
2022-06-30,45.0,32.3,34,5,30.3,14.5,-3.9,Dammam,26.3927,49.9777
2022-07-01,45.2,34.6,28,8,37.5,15.2,3.3,Dammam,26.3927,49.9777
2022-07-02,43.8,34.1,34,10,38.1,17.3,5.2,Dammam,26.3927,49.9777
2022-07-03,43.0,30.4,37,11,33.4,18.3,6.4,Dammam,26.3927,49.9777
2022-07-04,44.3,29.7,56,9,27.8,23.0,4.5,Dammam,26.3927,49.9777
2022-07-05,42.0,28.9,35,11,33.0,17.6,2.4,Dammam,26.3927,49.9777
2022-07-06,42.2,29.5,46,17,27.7,20.9,5.1,Dammam,26.3927,49.9777
2022-07-07,43.7,28.1,77,9,26.3,25.4,4.0,Dammam,26.3927,49.9777
2022-07-08,43.8,27.9,89,14,22.4,26.0,10.8,Dammam,26.3927,49.9777
2022-07-09,43.1,28.2,76,14,28.2,24.1,6.3,Dammam,26.3927,49.9777
2022-07-10,42.8,28.7,71,15,28.5,24.2,5.2,Dammam,26.3927,49.9777
2022-07-11,41.3,28.5,96,22,22.7,27.8,14.7,Dammam,26.3927,49.9777
2022-07-12,41.6,31.9,70,22,22.4,26.0,15.1,Dammam,26.3927,49.9777
2022-07-13,41.6,29.0,49,17,32.1,19.5,7.7,Dammam,26.3927,49.9777
2022-07-14,41.8,28.9,52,14,30.2,22.4,5.5,Dammam,26.3927,49.9777
2022-07-15,42.3,28.3,87,22,21.5,27.7,9.7,Dammam,26.3927,49.9777
2022-07-16,43.4,28.1,100,22,18.8,28.4,16.1,Dammam,26.3927,49.9777
2022-07-17,44.4,30.3,84,19,22.5,27.7,14.4,Dammam,26.3927,49.9777
2022-07-18,46.9,30.2,80,11,15.6,29.5,9.2,Dammam,26.3927,49.9777
2022-07-19,45.7,30.7,84,11,21.3,29.1,8.7,Dammam,26.3927,49.9777
2022-07-20,45.5,29.7,84,15,21.7,28.0,12.2,Dammam,26.3927,49.9777
2022-07-21,44.6,29.7,94,16,21.4,29.8,13.4,Dammam,26.3927,49.9777
2022-07-22,43.5,31.3,78,27,18.5,27.8,19.4,Dammam,26.3927,49.9777
2022-07-23,44.5,30.0,71,16,22.9,25.0,4.6,Dammam,26.3927,49.9777
2022-07-24,44.3,31.4,36,11,26.3,19.7,4.7,Dammam,26.3927,49.9777
2022-07-25,44.5,29.6,35,11,29.3,17.7,4.1,Dammam,26.3927,49.9777
2022-07-26,43.6,28.4,56,7,29.9,20.8,0.1,Dammam,26.3927,49.9777
2022-07-27,38.6,26.3,73,39,17.9,27.6,20.7,Dammam,26.3927,49.9777
2022-07-28,35.7,31.8,75,57,27.5,27.0,25.2,Dammam,26.3927,49.9777
2022-07-29,39.0,30.2,83,41,21.6,27.5,23.5,Dammam,26.3927,49.9777
2022-07-30,39.7,32.1,78,37,21.8,28.1,22.2,Dammam,26.3927,49.9777
2022-07-31,39.7,31.8,81,39,22.3,28.2,23.3,Dammam,26.3927,49.9777
2022-08-01,41.7,32.2,78,34,25.2,28.4,22.9,Dammam,26.3927,49.9777
2022-08-02,41.6,31.7,84,31,21.6,28.8,20.8,Dammam,26.3927,49.9777
2022-08-03,43.3,32.8,74,28,21.3,27.5,20.4,Dammam,26.3927,49.9777
2022-08-04,45.3,32.3,76,21,24.3,27.7,17.6,Dammam,26.3927,49.9777
2022-08-05,46.6,31.9,74,19,23.8,28.5,17.0,Dammam,26.3927,49.9777
2022-08-06,47.9,32.4,73,15,28.3,29.6,14.7,Dammam,26.3927,49.9777
2022-08-07,43.4,30.8,93,26,25.6,30.0,19.7,Dammam,26.3927,49.9777
2022-08-08,44.2,30.4,95,24,20.3,30.0,18.8,Dammam,26.3927,49.9777
2022-08-09,46.2,31.0,81,14,27.0,27.3,12.0,Dammam,26.3927,49.9777
2022-08-10,44.2,31.9,59,20,28.1,24.5,15.0,Dammam,26.3927,49.9777
2022-08-11,44.2,32.2,52,18,29.0,23.9,14.5,Dammam,26.3927,49.9777
2022-08-12,43.1,31.2,89,25,30.4,29.9,14.4,Dammam,26.3927,49.9777
2022-08-13,43.0,30.8,88,18,24.9,28.6,11.1,Dammam,26.3927,49.9777
2022-08-14,42.1,29.3,93,27,20.6,29.6,17.7,Dammam,26.3927,49.9777
2022-08-15,45.6,29.7,90,13,23.7,29.7,10.4,Dammam,26.3927,49.9777
2022-08-16,44.5,28.4,92,13,21.6,29.2,9.6,Dammam,26.3927,49.9777
2022-08-17,46.1,30.2,85,11,19.0,28.2,8.0,Dammam,26.3927,49.9777
2022-08-18,45.7,31.3,86,13,25.2,29.2,11.1,Dammam,26.3927,49.9777
2022-08-19,46.0,29.0,87,14,22.1,27.3,12.1,Dammam,26.3927,49.9777
2022-08-20,46.1,29.0,84,16,22.0,26.0,13.9,Dammam,26.3927,49.9777
2022-08-21,44.0,28.5,91,20,16.8,29.1,15.3,Dammam,26.3927,49.9777
2022-08-22,43.2,28.4,98,23,23.2,29.0,17.9,Dammam,26.3927,49.9777
2022-08-23,43.1,30.2,76,17,36.9,25.6,12.8,Dammam,26.3927,49.9777
2022-08-24,43.1,30.1,68,16,33.1,25.6,11.7,Dammam,26.3927,49.9777
2022-08-25,40.8,28.3,68,27,30.2,27.0,9.8,Dammam,26.3927,49.9777
2022-08-26,40.7,27.1,91,26,20.0,26.7,17.2,Dammam,26.3927,49.9777
2022-08-27,42.3,26.9,96,12,15.3,27.7,6.0,Dammam,26.3927,49.9777
2022-08-28,42.6,27.3,95,17,21.5,26.9,12.1,Dammam,26.3927,49.9777
2022-08-29,43.4,27.4,89,14,24.5,26.7,9.7,Dammam,26.3927,49.9777
2022-08-30,42.2,28.5,88,11,16.1,26.7,5.4,Dammam,26.3927,49.9777
2022-08-31,42.9,29.2,82,12,20.3,26.2,5.2,Dammam,26.3927,49.9777
2022-09-01,44.5,26.9,92,9,22.0,25.9,3.8,Dammam,26.3927,49.9777
2022-09-02,43.9,26.8,77,8,23.0,24.7,2.8,Dammam,26.3927,49.9777
2022-09-03,43.3,25.7,74,11,20.7,25.4,5.8,Dammam,26.3927,49.9777
2022-09-04,42.9,26.0,81,13,13.0,25.5,8.8,Dammam,26.3927,49.9777
2022-09-05,45.7,26.7,56,7,20.9,22.8,1.9,Dammam,26.3927,49.9777
2022-09-06,44.3,29.0,66,12,20.2,27.0,6.0,Dammam,26.3927,49.9777
2022-09-07,44.6,30.6,75,11,28.2,28.1,4.6,Dammam,26.3927,49.9777
2022-09-08,44.3,29.0,93,11,20.8,29.0,7.5,Dammam,26.3927,49.9777
2022-09-09,42.7,28.8,97,21,20.6,29.1,15.5,Dammam,26.3927,49.9777
2022-09-10,42.5,27.2,96,20,18.7,27.0,14.3,Dammam,26.3927,49.9777
2022-09-11,44.7,26.7,76,11,26.3,25.1,7.3,Dammam,26.3927,49.9777
2022-09-12,44.6,27.0,55,9,25.6,20.2,4.8,Dammam,26.3927,49.9777
2022-09-13,43.2,24.6,91,11,17.6,28.1,6.4,Dammam,26.3927,49.9777
2022-09-14,41.6,25.7,100,17,15.1,26.6,11.7,Dammam,26.3927,49.9777
2022-09-15,42.2,24.8,95,16,23.1,27.4,11.2,Dammam,26.3927,49.9777
2022-09-16,40.2,28.5,64,19,35.2,23.1,5.1,Dammam,26.3927,49.9777
2022-09-17,40.1,25.6,61,10,35.4,18.6,2.6,Dammam,26.3927,49.9777
2022-09-18,40.8,22.4,89,10,23.4,26.0,3.2,Dammam,26.3927,49.9777
2022-09-19,39.7,24.0,98,22,22.8,25.3,14.3,Dammam,26.3927,49.9777
2022-09-20,38.5,26.4,94,29,21.5,26.4,16.8,Dammam,26.3927,49.9777
2022-09-21,40.1,26.6,96,24,18.9,26.9,15.0,Dammam,26.3927,49.9777
2022-09-22,40.8,27.3,93,21,22.6,27.4,14.5,Dammam,26.3927,49.9777
2022-09-23,42.5,26.1,85,11,17.9,26.8,6.5,Dammam,26.3927,49.9777
2022-09-24,40.3,27.7,64,18,34.7,21.0,6.0,Dammam,26.3927,49.9777
2022-09-25,39.8,28.4,46,21,32.9,19.2,5.1,Dammam,26.3927,49.9777
2022-09-26,37.4,26.9,62,28,34.9,21.5,9.5,Dammam,26.3927,49.9777
2022-09-27,36.7,24.1,49,14,24.0,17.1,-1.1,Dammam,26.3927,49.9777
2022-09-28,38.4,22.7,58,5,29.6,18.3,-9.1,Dammam,26.3927,49.9777
2022-09-29,38.3,21.9,92,10,29.9,21.9,1.7,Dammam,26.3927,49.9777
2022-09-30,36.9,20.3,92,12,19.7,22.2,2.7,Dammam,26.3927,49.9777
2022-10-01,38.7,22.7,92,16,22.6,22.1,8.2,Dammam,26.3927,49.9777
2022-10-02,38.6,22.9,80,12,24.1,20.7,0.1,Dammam,26.3927,49.9777
2022-10-03,35.8,21.1,95,31,19.3,25.8,10.9,Dammam,26.3927,49.9777
2022-10-04,37.0,23.9,100,25,16.8,25.9,13.8,Dammam,26.3927,49.9777
2022-10-05,39.7,23.0,100,14,25.6,24.4,7.0,Dammam,26.3927,49.9777
2022-10-06,41.1,25.0,51,7,29.6,18.2,-1.1,Dammam,26.3927,49.9777
2022-10-07,39.8,23.7,100,9,25.8,25.9,-2.7,Dammam,26.3927,49.9777
2022-10-08,36.8,24.0,100,38,21.1,26.1,19.6,Dammam,26.3927,49.9777
2022-10-09,39.5,23.6,100,17,18.9,25.9,9.7,Dammam,26.3927,49.9777
2022-10-10,40.8,22.2,99,6,22.9,23.5,-2.8,Dammam,26.3927,49.9777
2022-10-11,40.1,21.4,91,6,15.5,22.2,-4.6,Dammam,26.3927,49.9777
2022-10-12,37.6,22.1,96,23,27.0,23.9,13.3,Dammam,26.3927,49.9777
2022-10-13,36.6,22.4,90,27,19.6,22.6,14.4,Dammam,26.3927,49.9777
2022-10-14,37.5,20.8,94,18,23.8,23.5,8.6,Dammam,26.3927,49.9777
2022-10-15,36.7,23.5,100,23,20.9,24.4,12.1,Dammam,26.3927,49.9777
2022-10-16,38.1,24.6,92,13,14.5,24.3,4.2,Dammam,26.3927,49.9777
2022-10-17,37.4,21.3,100,17,20.7,24.1,8.1,Dammam,26.3927,49.9777
2022-10-18,37.9,20.0,95,12,15.8,22.8,3.0,Dammam,26.3927,49.9777
2022-10-19,34.4,19.5,91,16,20.6,21.9,3.2,Dammam,26.3927,49.9777
2022-10-20,35.9,20.1,98,20,20.2,23.0,9.5,Dammam,26.3927,49.9777
2022-10-21,38.5,22.2,93,8,22.1,23.6,-1.4,Dammam,26.3927,49.9777
2022-10-22,38.4,21.6,92,9,23.1,24.6,-0.5,Dammam,26.3927,49.9777
2022-10-23,37.8,20.8,91,10,17.5,21.8,0.4,Dammam,26.3927,49.9777
2022-10-24,36.3,18.9,100,10,17.1,21.5,0.1,Dammam,26.3927,49.9777
2022-10-25,35.7,18.4,100,14,17.6,22.8,4.0,Dammam,26.3927,49.9777
2022-10-26,35.1,18.4,100,24,16.1,23.5,11.5,Dammam,26.3927,49.9777
2022-10-27,34.3,21.0,100,32,14.8,23.5,15.5,Dammam,26.3927,49.9777
2022-10-28,36.0,21.6,99,14,17.6,23.3,4.2,Dammam,26.3927,49.9777
2022-10-29,36.2,20.9,96,10,19.1,21.8,-0.1,Dammam,26.3927,49.9777
2022-10-30,34.9,20.7,96,21,14.9,22.6,8.5,Dammam,26.3927,49.9777
